,carID,brand,model,price,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,car_age
61183,71026,vw,polo,9290,manual,28896,petrol,145.0,58.9,1.0,76,3,0.0,3
61184,53968,toyota,rav4,29985,,10709,,140.0,14.5,2.5,96,3,0.0,1
61185,6360,audi,q2,30755,semi-auto,6257,petrol,145.0,,2.0,57,2,0.0,1
61186,28706,ford,focus,15475,automatic,15751,diesel,145.0,67.3,1.5,57,4,0.0,2
61187,52497,toyota,prius,24995,automatic,6201,hybrid,135.0,64.2,1.8,78,3,0.0,1
61188,26583,ford,ecosport,9640,manual,22518,diesel,145.0,64.2,1.5,68,2,0.0,2
61189,2358,audi,,16499,manual,21865,petrol,30.0,58.9,1.4,49,0,0.0,3
61190,22407,ford,mondeo,8390,manual,52352,diesel,,68.9,2.0,58,2,0.0,5
61191,40110,mercedes,b class,26099,semi-auto,4277,diesel,145.0,55.4,2.0,86,1,0.0,1
61192,57783,opel,insignia,6795,manual,63600,diesel,30.0,65.7,2.0,65,1,0.0,5
61193,56141,opel,astra,16500,manual,1455,petrol,145.0,47.1,1.4,63,1,0.0,1
61194,31280,ford,focus,14500,automatic,22587,petrol,145.0,51.4,1.0,62,1,0.0,2
61195,6654,audi,a1,10879,manual,20912,petrol,30.0,55.4,1.4,50,0,0.0,5
61196,50089,skoda,superb,18995,semi-auto,13000,petrol,145.0,45.6,2.0,39,0,0.0,3
61197,45452,mercedes,gle class,37477,automatic,25662,diesel,305.0,39.2,3.0,49,4,0.0,3
61198,17373,ford,focus,9198,manual,31512,diesel,0.0,74.3,1.5,59,3,0.0,5
61199,59613,opel,corsa,6995,manual,31000,petrol,30.0,55.4,1.4,76,3,0.0,4
61200,19843,ford,fiesta,5910,manual,43577,petrol,30.0,54.3,1.2,30,3,0.0,
61201,57277,opel,meriva,7880,manual,17254,petrol,150.0,47.1,,50,0,0.0,3
61202,61638,opel,zafira,10670,manual,12395,,200.0,42.2,1.4,62,3,0.0,4
61203,46260,mercedes,glc class,29991,semi-auto,22489,diesel,150.0,56.5,2.1,32,0,0.0,
61204,59478,opel,mokka x,11000,manual,23139,petrol,150.0,42.2,1.6,66,1,0.0,3
61205,4965,audi,a1,12491,manual,38876,petrol,30.0,55.4,1.4,,0,0.0,4
61206,37117,mercedes,e class,21999,semi-auto,41090,petrol,235.0,37.7,3.5,93,1,0.0,4
61207,43809,mercedes,e class,45799,semi-auto,1000,diesel,145.0,48.7,3.0,80,1,0.0,1
61208,51926,toyota,auris,14990,automatic,10687,hybrid,0.0,78.5,1.8,84,0,0.0,3
61209,49419,skoda,karoq,21495,manual,17410,diesel,145.0,92.8,2.0,74,1,0.0,2
61210,10046,bmw,5 series,42650,semi-auto,101,petrol,145.0,50.4,2.0,39,1,0.0,1
61211,52271,toyota,rav4,17995,automatic,36826,petrol,200.0,,2.0,41,4,0.0,3
61212,69130,vw,tiguan,26890,automatic,3500,diesel,145.0,39.8,2.0,61,3,0.0,1
61213,11226,bmw,7 series,46999,semi-auto,10504,petrol,145.0,34.5,3.0,34,4,0.0,1
61214,17594,ford,fiesta,9530,,3807,petrol,145.0,54.3,1.2,69,0,0.0,3
61215,11371,bmw,1 series,19480,manual,4707,diesel,145.0,65.7,2.0,32,0,0.0,1
61216,13073,bmw,3 series,15491,automatic,35248,diesel,30.0,,2.0,96,3,0.0,5
61217,33853,hyundai,santa fe,36795,semi-auto,2500,diesel,145.0,39.2,2.2,40,2,0.0,0
61218,8495,bmw,3 series,22110,semi-auto,26309,diesel,145.0,51.4,3.0,80,2,0.0,2
61219,67080,vw,up!,10000,,4000,petrol,145.0,54.3,1.0,58,2,0.0,0
61220,58747,opel,crossland x,13999,manual,10,diesel,145.0,60.1,1.5,68,2,0.0,0
61221,6218,audi,a3,12950,automatic,29255,diesel,30.0,62.8,2.0,33,4,0.0,5
61222,25236,ford,focus,10989,manual,17161,petrol,145.0,61.4,2.6,82,4,0.0,3
61223,68194,vw,golf sv,20190,semi-auto,5976,petrol,145.0,42.2,1.5,96,3,0.0,1
61224,55499,toyota,aygo,7995,manual,10119,petrol,150.0,69.0,1.0,98,2,0.0,2
61225,73464,vw,sharan,18795,manual,13702,petrol,145.0,35.8,1.4,59,4,0.0,1
61226,33143,hyundai,ioniq,16000,automatic,19629,hybrid,0.0,78.5,1.6,84,4,0.0,3
61227,52196,toyota,auris,12990,automatic,48532,hybrid,140.0,78.5,1.8,38,0,0.0,3
61228,27566,ford,focus,11000,manual,23500,petrol,,,1.0,,4,0.0,3
61229,75876,vw,golf,12200,manual,23741,diesel,0.0,74.3,1.6,52,3,0.0,3
61230,60723,opel,crossland x,10473,automatic,19352,petrol,145.0,52.3,1.2,67,4,0.0,3
61231,74507,vw,golf,11000,manual,40170,petrol,30.0,53.3,1.4,92,4,0.0,5
61232,15634,ford,fiesta,9000,manual,10945,petrol,145.0,64.2,1.1,63,0,0.0,2
61233,70898,vw,golf,14995,manual,26841,diesel,145.0,61.4,1.6,48,2,0.0,2
61234,42278,mercedes,c class,19949,automatic,28059,diesel,145.0,61.4,2.1,86,3,0.0,2
61235,1769,audi,,22498,semi-auto,27848,diesel,200.0,47.1,2.0,43,2,0.0,4
61236,26283,ford,c max,11000,manual,15803,diesel,145.0,68.9,1.5,91,2,0.0,2
61237,36476,mercedes,e class,5995,automatic,121000,diesel,300.0,39.8,3.0,48,3,0.0,10
61238,21260,ford,b max,7995,manual,21299,diesel,20.0,70.6,1.6,36,0,0.0,4
61239,51940,toyota,aygo,3999,manual,32001,petrol,0.0,65.7,1.0,84,3,0.0,7
61240,16137,ford,c max,14500,automatic,4310,petrol,145.0,37.2,1.5,54,0,0.0,1
61241,32746,hyundai,tucson,20991,semi-auto,29986,petrol,150.0,35.8,1.6,66,4,0.0,1
61242,55831,opel,meriva,7694,manual,23080,diesel,30.0,64.2,1.6,79,2,0.0,4
61243,7626,bmw,1 series,13000,manual,26631,petrol,125.0,151.0,1.5,48,0,,4
61244,74322,vw,golf,17298,manual,9595,petrol,145.0,47.1,1.5,39,2,0.0,1
61245,63259,opel,insignia,10995,automatic,1000,diesel,145.0,53.3,2.0,85,0,0.0,5
61246,1499,audi,a1,21714,semi-auto,2942,petrol,145.0,47.1,1.0,60,3,0.0,1
61247,52714,toyota,rav4,16500,manual,25271,diesel,125.0,60.1,2.0,54,1,0.0,3
61248,55811,toyota,aygo,9800,manual,4627,petrol,145.0,57.7,1.0,51,4,0.0,1
61249,49282,skoda,fabia,9851,manual,5065,petrol,145.0,57.7,1.0,44,4,0.0,1
61250,7820,bmw,4 series,22480,automatic,25742,diesel,145.0,55.4,3.0,80,3,0.0,4
61251,27835,ford,focus,5499,manual,56230,petrol,20.0,58.9,1.0,45,3,0.0,7
61252,19604,ford,fiesta,9400,manual,27768,petrol,150.0,64.2,1.1,38,4,0.0,3
61253,21264,ford,focus,7499,manual,20798,petrol,30.0,56.5,1.0,38,1,0.0,6
61254,61064,opel,corsa,5990,manual,54211,petrol,30.0,55.4,1.4,92,3,0.0,4
61255,21302,ford,fiesta,14600,manual,11337,petrol,145.0,58.9,1.0,40,4,0.0,1
61256,33944,hyundai,santa fe,14995,semi-auto,60500,diesel,260.0,41.5,2.2,37,3,0.0,6
61257,31423,hyundai,i10,7600,manual,32412,petrol,145.0,60.1,1.0,58,4,0.0,3
61258,72548,vw,tiguan allspace,25000,automatic,21963,diesel,150.0,39.2,2.0,93,2,0.0,1
61259,21966,ford,c max,8795,manual,13000,petrol,,44.1,1.6,,2,0.0,3
61260,67256,vw,golf,15189,manual,32750,diesel,,61.4,1.6,39,3,0.0,2
61261,28500,ford,focus,14999,manual,32990,diesel,,,2.0,33,3,0.0,4
61262,13786,bmw,3 series,12750,manual,41732,petrol,145.0,48.7,2.0,92,4,0.0,3
61263,34593,hyundai,santa fe,6495,manual,72570,diesel,260.0,41.5,2.2,35,4,0.0,10
61264,60521,opel,astra,12000,manual,14543,diesel,145.0,72.4,1.6,70,3,0.0,3
61265,3573,audi,a3,22950,manual,17045,petrol,200.0,40.4,2.0,84,2,0.0,4
61266,64454,opel,mokka,8499,manual,22635,petrol,160.0,44.8,,95,0,0.0,4
61267,40835,mercedes,c class,30492,automatic,3592,petrol,145.0,44.1,2.0,94,3,0.0,1
61268,15648,ford,fiesta,14340,manual,4122,petrol,145.0,58.9,1.0,96,3,0.0,1
61269,160,audi,a5,10500,automatic,69670,diesel,145.0,53.3,2.0,65,3,0.0,7
61270,56790,opel,mokka x,9998,,43695,diesel,30.0,65.7,1.6,63,0,0.0,4
61271,35336,mercedes,gls class,38250,automatic,7201,diesel,,37.2,3.0,83,2,0.0,3
61272,29178,ford,focus,13500,manual,,petrol,,,1.0,93,1,0.0,2
61273,22061,ford,focus,3699,manual,60466,diesel,160.0,51.4,2.0,63,4,0.0,10
61274,22150,ford,focus,13495,manual,11139,petrol,,,1.0,90,2,0.0,2
61275,26563,ford,focus,14999,manual,9795,petrol,,,1.0,41,0,0.0,2
61276,66592,vw,,9699,manual,10,petrol,145.0,54.3,,84,0,0.0,1
61277,75807,vw,shuttle,32995,semi-auto,4828,diesel,145.0,47.1,2.0,75,,0.0,3
61278,34984,mercedes,e class,42441,semi-auto,3490,diesel,145.0,57.7,2.0,86,4,0.0,0
61279,39097,mercedes,a class,32981,semi-auto,25600,petrol,150.0,40.9,2.0,45,4,0.0,3
61280,2995,audi,a1,12298,manual,23718,petrol,30.0,56.5,1.4,89,0,0.0,4
61281,28368,ford,grand c max,9351,manual,59478,petrol,30.0,54.3,1.0,31,3,0.0,4
61282,48464,skoda,kodiaq,19495,manual,32000,diesel,150.0,,2.0,49,4,,3
61283,63071,opel,corsa,5495,manual,41000,petrol,125.0,51.4,1.2,79,0,0.0,6
61284,33166,hyundai,tucson,24000,semi-auto,10003,hybrid,150.0,50.4,1.6,81,2,0.0,1
61285,61514,opel,insignia,11499,manual,39975,petrol,145.0,47.1,1.5,74,0,0.0,3
61286,35712,mercedes,c class,15695,automatic,60185,diesel,,,2.1,54,3,0.0,5
61287,33210,hyundai,i800,16000,automatic,33389,,145.0,31.7,2.5,93,3,0.0,2
61288,27371,ford,fiesta,12995,automatic,11148,petrol,145.0,65.7,1.0,61,1,0.0,1
61289,29974,ford,focus,13500,manual,9999,petrol,145.0,57.7,1.0,88,0,0.0,2
61290,68257,vw,golf,13191,manual,15493,petrol,30.0,53.3,1.4,61,3,0.0,4
61291,62073,opel,mokka x,9770,manual,10056,petrol,200.0,42.2,1.6,45,2,0.0,
61292,20455,ford,focus,11995,semi-auto,16172,petrol,,,1.0,74,1,0.0,2
61293,55865,opel,mokka,9998,automatic,16821,petrol,205.0,40.4,1.4,32,0,0.0,5
61294,53092,toyota,aygo,6950,manual,20643,petrol,0.0,68.9,1.0,98,0,0.0,3
61295,69551,vw,passat,8260,manual,65070,diesel,20.0,68.9,1.6,97,2,0.0,5
61296,10306,bmw,x1,18998,manual,10935,diesel,125.0,,2.0,59,0,0.0,4
61297,12943,bmw,,48836,automatic,4553,petrol,145.0,27.2,3.0,37,4,0.0,1
61298,24723,ford,fiesta,9495,manual,13310,petrol,145.0,65.7,1.0,81,0,,3
61299,14877,bmw,x1,22500,manual,1272,petrol,145.0,54.3,1.5,95,3,0.0,1
61300,58260,opel,corsa,11495,manual,3565,petrol,145.0,43.5,1.4,87,2,0.0,1
61301,64223,opel,mokka x,14399,manual,12523,petrol,145.0,39.2,1.4,51,0,0.0,1
61302,66109,vw,polo,15690,automatic,4996,petrol,145.0,45.6,1.0,61,0,0.0,1
61303,68246,vw,polo,15490,manual,10,petrol,150.0,48.7,1.0,45,1,0.0,0
61304,73782,vw,sharan,9500,automatic,51700,diesel,155.0,,2.0,84,4,0.0,7
61305,46339,mercedes,a class,22969,semi-auto,3486,diesel,145.0,56.5,2.0,74,0,0.0,1
61306,57178,opel,crossland x,8600,,38920,diesel,145.0,78.5,1.6,46,0,0.0,3
61307,27799,ford,focus,17410,manual,1546,petrol,,,1.0,45,0,0.0,1
61308,55095,toyota,rav4,22995,automatic,,petrol,145.0,43.5,2.0,62,2,0.0,2
61309,38943,mercedes,glc class,62480,semi-auto,3999,petrol,145.0,22.4,4.0,71,0,0.0,0
61310,58528,opel,zafira tourer,14990,manual,6000,petrol,205.0,41.5,1.4,62,0,0.0,3
61311,65290,opel,corsa,9495,manual,17989,petrol,145.0,55.4,1.4,30,3,0.0,2
61312,15903,ford,b max,9000,semi-auto,26806,petrol,160.0,44.1,1.6,39,2,0.0,
61313,25469,ford,fiesta,9499,manual,27891,diesel,145.0,88.3,1.5,97,0,0.0,3
61314,49601,skoda,octavia,9995,semi-auto,,petrol,30.0,58.9,1.4,72,1,0.0,4
61315,59608,opel,mokka x,13495,manual,6500,petrol,,47.1,1.4,72,1,0.0,2
61316,33024,hyundai,tucson,23995,,26,diesel,150.0,48.7,1.6,33,,0.0,1
61317,59068,opel,mokka x,9760,manual,29300,petrol,200.0,42.2,1.6,34,1,0.0,3
61318,49527,skoda,citigo,8995,manual,7468,petrol,145.0,67.3,1.0,55,2,0.0,2
61319,72148,vw,arteon,24599,automatic,4910,diesel,145.0,44.1,2.0,84,0,0.0,1
61320,48197,skoda,fabia,9298,manual,11701,petrol,,57.7,1.0,58,0,0.0,2
61321,20426,ford,mondeo,9997,manual,43747,diesel,20.0,67.3,2.0,32,2,0.0,4
61322,35085,mercedes,c class,29699,semi-auto,5409,diesel,145.0,61.4,2.0,52,0,0.0,1
61323,64207,opel,crossland x,12999,manual,2997,petrol,145.0,44.8,1.2,40,4,,9
61324,57879,opel,insignia,7991,manual,32708,diesel,0.0,76.3,2.0,36,2,0.0,5
61325,32780,hyundai,i10,8000,manual,13546,petrol,145.0,60.1,1.0,74,2,0.0,2
61326,30289,ford,fiesta,5999,manual,59526,petrol,0.0,65.7,1.0,48,3,0.0,6
61327,39374,mercedes,c class,13700,automatic,43020,diesel,,,,93,2,0.0,3
61328,9907,bmw,x6,31995,semi-auto,39026,diesel,205.0,47.1,3.0,48,4,0.0,4
61329,68410,vw,passat,17498,semi-auto,25900,petrol,145.0,54.3,1.4,55,1,0.0,2
61330,69668,vw,golf sv,11450,semi-auto,4890,diesel,125.0,65.7,2.0,84,3,0.0,6
61331,48415,skoda,superb,18740,manual,7832,petrol,150.0,40.9,1.5,31,4,0.0,1
61332,366,audi,a5,33990,semi-auto,3000,petrol,145.0,39.8,2.0,74,1,0.0,0
61333,31087,ford,mondeo,13999,automatic,34500,diesel,145.0,45.6,2.0,77,2,0.0,2
61334,56959,opel,corsa,2295,manual,80000,diesel,290.4867850792564,67.3,1.2,78,2,0.0,8
61335,18910,ford,kuga,11999,manual,28731,diesel,125.0,60.1,2.0,42,2,0.0,4
61336,56711,opel,corsa,7000,manual,32904,petrol,,53.3,1.2,90,1,0.0,5
61337,66272,vw,polo,13000,manual,26566,petrol,150.0,94.8,1.4,68,1,0.0,3
61338,47736,skoda,superb,13300,manual,23757,diesel,145.0,67.3,1.6,85,0,0.0,3
61339,8669,bmw,3 series,5999,automatic,118000,petrol,,35.8,3.0,37,3,0.0,10
61340,52357,toyota,aygo,7999,manual,,,145.0,56.5,1.0,30,0,0.0,1
61341,51042,skoda,karoq,20990,automatic,5588,petrol,150.0,,1.5,38,4,0.0,1
61342,66790,vw,polo,11491,manual,15015,petrol,20.0,94.8,,37,4,0.0,3
61343,5203,audi,a4,31495,automatic,2500,diesel,145.0,50.4,2.0,78,0,0.0,0
61344,28658,ford,b max,9250,manual,26341,petrol,150.0,56.5,1.0,62,4,0.0,3
61345,37438,mercedes,c class,24980,semi-auto,6539,petrol,,,1.5,73,2,0.0,1
61346,38734,mercedes,c class,66990,automatic,9625,petrol,145.0,28.0,4.0,93,1,0.0,
61347,14670,bmw,x2,27275,semi-auto,5177,diesel,145.0,48.7,,68,0,0.0,1
61348,1637,audi,a3,23950,automatic,9527,petrol,150.0,42.2,1.5,54,3,0.0,1
61349,56976,opel,corsa,4350,manual,57450,petrol,125.0,51.4,1.4,65,1,0.0,6
61350,40351,mercedes,sl class,51124,semi-auto,5884,petrol,145.0,31.4,4.7,91,0,0.0,1
61351,47177,skoda,fabia,9395,manual,8000,petrol,150.0,57.7,1.0,91,1,0.0,
61352,31495,hyundai,i10,6750,manual,37972,petrol,145.0,57.7,1.2,62,3,0.0,3
61353,5095,audi,a3,21890,manual,1489,diesel,145.0,51.4,1.6,95,4,0.0,1
61354,18072,ford,fiesta,13998,manual,11689,petrol,145.0,58.9,1.0,31,3,0.0,1
61355,13708,bmw,3 series,13350,automatic,51126,diesel,125.0,57.6,2.0,88,2,0.0,5
61356,23057,ford,fiesta,3989,manual,73994,petrol,20.0,68.9,1.4,80,0,0.0,8
61357,38957,mercedes,c class,14990,automatic,39000,diesel,20.0,64.2,2.1,48,2,0.0,5
61358,61248,opel,adam,7300,manual,32772,petrol,125.0,53.3,1.4,99,3,0.0,4
61359,67299,vw,touran,29999,semi-auto,3500,petrol,150.0,38.7,1.5,74,2,0.0,0
61360,20998,ford,c max,9995,manual,31888,,20.0,68.9,1.5,3,4,0.0,4
61361,60230,opel,astra,15990,manual,438,petrol,,54.3,1.2,62,0,0.0,0
61362,54937,toyota,yaris,12650,manual,3033,petrol,145.0,47.9,1.5,36,0,0.0,1
61363,12125,bmw,x5,23800,automatic,54248,diesel,200.0,47.1,3.0,71,0,0.0,5
61364,54950,toyota,yaris,6990,manual,43477,petrol,30.0,58.0,1.3,52,1,0.0,5
61365,45897,mercedes,e class,18990,semi-auto,25326,diesel,145.0,72.4,2.0,84,4,0.0,3
61366,23533,ford,fiesta,15000,manual,3202,petrol,145.0,60.1,1.0,64,1,0.0,1
61367,70617,vw,golf,7795,semi-auto,78555,petrol,30.0,56.5,1.4,84,0,0.0,6
61368,2665,audi,a5,19750,manual,20184,diesel,30.0,64.2,2.0,59,3,0.0,3
61369,6033,audi,a1,11295,manual,44500,diesel,,80.7,1.6,49,2,0.0,5
61370,16925,ford,focus,17500,manual,4290,petrol,145.0,60.1,,87,1,0.0,2
61371,53974,toyota,yaris,13290,automatic,8996,hybrid,135.0,76.3,1.5,31,3,0.0,2
61372,24230,ford,kuga,17200,manual,9390,diesel,150.0,38.2,2.0,125,0,0.0,1
61373,31253,ford,focus,8540,manual,35210,petrol,,,1.0,62,0,0.0,3
61374,30694,ford,fiesta,6995,manual,11969,petrol,125.0,54.3,1.2,99,4,0.0,4
61375,51437,toyota,corolla,18995,manual,1436,petrol,145.0,39.2,1.2,79,1,0.0,1
61376,49606,skoda,octavia,14995,manual,8381,diesel,,68.9,1.6,34,0,,1
61377,10215,bmw,1 series,22480,semi-auto,24552,petrol,145.0,39.8,3.0,55,4,0.0,3
61378,34905,mercedes,e class,25149,semi-auto,10807,diesel,145.0,72.4,2.0,91,4,0.0,1
61379,39726,mercedes,c class,17399,semi-auto,53000,diesel,125.0,60.1,2.1,68,4,0.0,4
61380,164,audi,q3,18990,automatic,32500,petrol,205.0,40.4,2.0,31,3,0.0,5
61381,61196,opel,astra,9964,manual,22183,petrol,145.0,62.8,1.0,79,0,0.0,2
61382,55892,opel,astra,11298,manual,8741,petrol,125.0,51.4,1.4,65,1,0.0,3
61383,73322,vw,golf,16394,,7770,diesel,145.0,57.7,1.6,55,1,0.0,1
61384,44118,mercedes,glc class,39980,semi-auto,2599,petrol,145.0,31.7,2.0,81,1,0.0,
61385,8303,bmw,3 series,26498,semi-auto,21165,diesel,145.0,48.7,2.0,59,0,0.0,1
61386,46627,mercedes,glc class,29849,semi-auto,13427,diesel,145.0,56.5,2.1,96,2,0.0,1
61387,66493,vw,passat,24496,automatic,1005,diesel,145.0,53.3,2.0,41,4,0.0,0
61388,63311,opel,corsa,16998,manual,19,petrol,145.0,52.3,1.2,90,0,0.0,0
61389,68414,vw,polo,6500,manual,55533,petrol,20.0,60.1,1.0,40,0,0.0,5
61390,1852,audi,a3,31990,semi-auto,2165,hybrid,135.0,141.3,1.4,39,1,0.0,0
61391,57443,opel,mokka x,11849,manual,10610,petrol,150.0,47.1,1.4,34,3,0.0,2
61392,62242,opel,astra,5495,manual,48000,petrol,125.0,51.4,1.4,54,4,0.0,6
61393,71237,vw,tiguan,25490,semi-auto,1451,petrol,150.0,37.7,1.5,63,4,0.0,1
61394,36510,mercedes,a class,14480,manual,23433,diesel,20.0,72.4,1.5,76,2,0.0,3
61395,73987,vw,tiguan,28300,automatic,8549,diesel,145.0,,2.0,99,0,0.0,1
61396,16120,ford,focus,13900,manual,8120,petrol,,,1.5,98,0,0.0,3
61397,10663,bmw,1 series,10395,manual,25000,diesel,0.0,74.3,1.6,72,4,0.0,10
61398,43724,mercedes,glc class,44099,semi-auto,7500,diesel,145.0,40.4,2.0,90,1,0.0,1
61399,58177,opel,astra,9491,manual,18123,petrol,145.0,51.4,1.4,72,4,0.0,3
61400,7862,bmw,5 series,16750,semi-auto,27563,petrol,160.0,46.3,2.0,60,3,0.0,5
61401,46343,mercedes,cl class,17990,semi-auto,18024,diesel,30.0,,2.1,61,3,0.0,6
61402,4787,audi,a4,19000,semi-auto,21062,petrol,145.0,53.3,2.0,92,3,0.0,3
61403,23471,ford,focus,15490,manual,17988,,,,2.0,74,2,0.0,3
61404,59051,opel,viva,7450,manual,45000,petrol,150.0,46.3,1.0,98,1,0.0,1
61405,16638,ford,ecosport,11491,semi-auto,12200,petrol,160.0,44.8,1.5,80,2,0.0,3
61406,26925,ford,kuga,9999,manual,48861,diesel,125.0,60.1,2.0,95,1,0.0,5
61407,64189,opel,combo life,14298,manual,4960,diesel,145.0,53.3,1.5,56,2,0.0,1
61408,25878,ford,ecosport,13739,manual,8230,petrol,145.0,54.3,1.0,31,4,0.0,2
61409,4474,audi,a1,12995,manual,24386,petrol,0.0,,1.0,50,0,0.0,3
61410,8261,bmw,2 series,16495,semi-auto,23604,,30.0,55.4,1.5,,3,0.0,4
61411,10611,bmw,3 series,25950,automatic,1517,diesel,145.0,64.2,2.0,69,3,0.0,1
61412,55202,toyota,yaris,10700,automatic,44571,,0.0,78.0,1.5,64,0,0.0,4
61413,43491,mercedes,a class,33995,automatic,3109,petrol,150.0,35.8,2.0,91,2,0.0,1
61414,12279,bmw,x6,49975,semi-auto,2950,diesel,150.0,34.9,3.0,37,3,0.0,0
61415,12572,bmw,3 series,28295,manual,2179,diesel,150.0,54.3,2.0,79,0,0.0,1
61416,61274,opel,viva,6295,manual,27923,petrol,20.0,62.8,1.0,51,3,0.0,4
61417,62649,opel,grandland x,15990,manual,410,petrol,145.0,44.1,1.2,79,3,0.0,1
61418,62498,opel,astra,9222,manual,27000,petrol,125.0,51.4,1.4,39,0,0.0,3
61419,41534,mercedes,c class,28589,automatic,7621,diesel,,,2.0,88,1,0.0,1
61420,33701,hyundai,i20,9500,manual,18000,petrol,150.0,62.8,1.0,68,2,0.0,2
61421,4355,audi,q3,12000,automatic,64798,diesel,200.0,47.9,2.0,49,4,0.0,6
61422,71967,vw,tiguan,22794,manual,7003,diesel,145.0,47.9,2.0,89,3,0.0,
61423,28887,ford,focus,16399,manual,10720,diesel,,,2.0,3,1,0.0,2
61424,54957,toyota,yaris,12980,automatic,21254,hybrid,135.0,67.3,1.5,67,0,0.0,3
61425,22998,ford,focus,9495,manual,13886,diesel,,,1.6,94,3,0.0,5
61426,11687,bmw,2 series,13591,manual,15001,diesel,145.0,74.3,1.5,51,1,0.0,3
61427,46429,mercedes,c class,25000,semi-auto,10000,diesel,,,1.6,53,1,0.0,1
61428,24283,ford,focus,16400,manual,8664,petrol,145.0,,1.0,58,3,0.0,1
61429,74191,vw,polo,9999,automatic,65758,petrol,20.0,61.4,1.4,48,3,0.0,5
61430,43152,mercedes,c class,16750,automatic,24909,diesel,,,1.6,76,0,0.0,4
61431,70006,vw,golf,27489,automatic,10283,petrol,145.0,32.8,2.0,99,3,0.0,1
61432,52092,toyota,aygo,5695,manual,42761,petrol,0.0,69.0,1.0,58,2,0.0,5
61433,73986,vw,polo,9995,manual,12000,petrol,,60.1,1.0,38,2,0.0,5
61434,73895,vw,tiguan,20990,automatic,20495,diesel,160.0,49.6,2.0,47,3,0.0,3
61435,64468,opel,mokka,7687,manual,37356,diesel,30.0,60.1,1.7,82,4,0.0,6
61436,38410,mercedes,e class,11899,automatic,62051,diesel,145.0,54.3,2.1,53,4,0.0,7
61437,16238,ford,fiesta,12599,semi-auto,14788,petrol,145.0,54.3,1.0,88,4,,2
61438,15263,ford,focus,9997,manual,34606,petrol,,,1.0,54,4,0.0,3
61439,22315,ford,focus,9991,manual,47477,diesel,0.0,74.3,1.5,93,,0.0,4
61440,71191,vw,tiguan,24990,automatic,29270,diesel,145.0,57.6,2.0,77,3,0.0,3
61441,15554,ford,focus,7391,manual,49089,petrol,,,1.0,71,1,0.0,4
61442,11066,bmw,4 series,28995,semi-auto,1501,diesel,145.0,65.7,2.0,78,,0.0,1
61443,8262,bmw,1 series,2990,manual,88000,petrol,260.0,37.7,1.6,56,0,0.0,14
61444,61551,opel,corsa,7995,manual,23546,petrol,30.0,55.4,1.4,87,,0.0,3
61445,33805,hyundai,tucson,11698,,29051,diesel,30.0,61.7,1.7,,2,0.0,4
61446,21859,ford,focus,17390,manual,2905,petrol,145.0,60.1,1.0,44,3,0.0,1
61447,27280,ford,focus,10899,automatic,13879,petrol,,,1.0,95,4,0.0,3
61448,37616,mercedes,glc class,24498,semi-auto,36058,diesel,125.0,56.5,2.1,89,4,0.0,3
61449,22380,ford,fiesta,10490,manual,21832,petrol,20.0,62.8,1.0,51,4,0.0,4
61450,63912,opel,mokka x,12495,manual,14262,petrol,145.0,39.2,1.4,56,3,0.0,1
61451,71840,vw,golf,20390,semi-auto,8219,diesel,145.0,52.3,2.0,39,2,0.0,1
61452,4415,audi,,23845,semi-auto,5000,petrol,145.0,44.8,1.0,72,4,0.0,0
61453,3247,audi,a1,14750,,11066,petrol,150.0,57.7,1.4,31,1,0.0,2
61454,75153,vw,polo,18480,manual,4,petrol,145.0,49.6,1.0,67,1,0.0,0
61455,65340,opel,astra,5590,manual,48979,petrol,125.0,51.4,1.4,66,2,0.0,6
61456,15136,ford,fiesta,9200,manual,25182,petrol,20.0,62.8,1.0,,3,0.0,3
61457,52331,toyota,urban cruiser,4985,manual,36154,petrol,125.0,50.4,1.3,86,3,0.0,9
61458,28311,ford,focus,18998,automatic,6516,petrol,150.0,39.8,1.5,43,2,0.0,1
61459,19684,ford,focus,27200,manual,4288,petrol,145.0,34.5,2.3,43,1,0.0,1
61460,17336,ford,fiesta,10495,manual,26460,petrol,150.0,65.7,1.0,95,2,0.0,2
61461,64244,opel,corsa,7299,manual,17000,petrol,145.0,55.4,1.4,41,2,0.0,3
61462,3675,audi,a3,12995,,25895,diesel,20.0,70.6,2.0,91,0,,4
61463,60415,opel,mokka x,14995,semi-auto,14438,petrol,,37.2,1.4,55,4,0.0,1
61464,52499,toyota,yaris,10995,manual,10601,petrol,145.0,58.9,1.5,126,2,0.0,2
61465,57072,opel,corsa,8298,manual,8609,petrol,30.0,55.4,1.4,32,3,0.0,4
61466,5000,audi,q3,23497,automatic,21262,petrol,145.0,40.4,2.0,80,1,0.0,3
61467,6668,audi,q7,55990,semi-auto,5050,diesel,145.0,44.1,3.0,87,4,0.0,1
61468,66440,vw,tiguan,19995,manual,3283,petrol,150.0,46.3,1.4,63,4,0.0,2
61469,52246,toyota,rav4,30495,automatic,10654,,140.0,49.6,2.5,67,3,0.0,1
61470,23915,ford,fiesta,10500,manual,21191,petrol,145.0,65.7,1.0,81,2,0.0,2
61471,23253,ford,ecosport,17990,semi-auto,1156,petrol,145.0,45.6,1.0,64,0,0.0,1
61472,65667,vw,golf sv,18756,semi-auto,,petrol,145.0,43.5,1.0,40,1,0.0,1
